Season,Week,GameStatus,GameSlot,GameDate,AwayTeam,AwayScore,HomeTeam,HomeScore
2014,WEEK 9,FINAL,Sunday,November 2nd,SD,0.0,MIA,37.0
2014,WEEK 9,FINAL,Sunday,November 2nd,WAS,26.0,MIN,29.0
2014,WEEK 9,FINAL,Sunday,November 2nd,STL,13.0,SF,10.0
2014,WEEK 9,FINAL,Sunday,November 2nd,DEN,21.0,NE,43.0
2014,WEEK 9,FINAL,Sunday,November 2nd,OAK,24.0,SEA,30.0
2014,WEEK 9,FINAL,Sunday,November 2nd,BAL,23.0,PIT,43.0
2014,WEEK 9,FINAL,Monday,November 3rd,IND,40.0,NYG,24.0
2014,WEEK 9,BYE,,,TEN,,,
2014,WEEK 9,BYE,,,ATL,,,
2014,WEEK 9,BYE,,,DET,,,
2014,WEEK 9,BYE,,,GB,,,
2014,WEEK 9,BYE,,,BUF,,,
2014,WEEK 9,BYE,,,CHI,,,
2014,WEEK 10,FINAL,Thursday,November 6th,CLE,24.0,CIN,3.0
2014,WEEK 10,FINAL,Sunday,November 9th,TEN,7.0,BAL,21.0
2014,WEEK 10,FINAL,Sunday,November 9th,KC,17.0,BUF,13.0
2014,WEEK 10,FINAL,Sunday,November 9th,MIA,16.0,DET,20.0
2014,WEEK 10,FINAL,Sunday,November 9th,DAL,31.0,JAC,17.0
2014,WEEK 10,FINAL,Sunday,November 9th,SF,27.0,NO,24.0
2014,WEEK 10,FINAL,Sunday,November 9th,PIT,13.0,NYJ,20.0
2014,WEEK 10,FINAL,Sunday,November 9th,ATL,27.0,TB,17.0
2014,WEEK 10,FINAL,Sunday,November 9th,DEN,41.0,OAK,17.0
2014,WEEK 10,FINAL,Sunday,November 9th,STL,14.0,ARI,31.0
2014,WEEK 10,FINAL,Sunday,November 9th,NYG,17.0,SEA,38.0
2014,WEEK 10,FINAL,Sunday,November 9th,CHI,14.0,GB,55.0
2014,WEEK 10,FINAL,Monday,November 10th,CAR,21.0,PHI,45.0
2014,WEEK 10,BYE,,,HOU,,,
2014,WEEK 10,BYE,,,MIN,,,
2014,WEEK 10,BYE,,,SD,,,
2014,WEEK 10,BYE,,,NE,,,
2014,WEEK 10,BYE,,,IND,,,
2014,WEEK 10,BYE,,,WAS,,,
2014,WEEK 11,FINAL,Thursday,November 13th,BUF,9.0,MIA,22.0
2014,WEEK 11,FINAL,Sunday,November 16th,ATL,19.0,CAR,17.0
2014,WEEK 11,FINAL,Sunday,November 16th,MIN,13.0,CHI,21.0
2014,WEEK 11,FINAL,Sunday,November 16th,HOU,23.0,CLE,7.0
2014,WEEK 11,FINAL,Sunday,November 16th,SEA,20.0,KC,24.0
2014,WEEK 11,FINAL,Sunday,November 16th,CIN,27.0,NO,10.0
2014,WEEK 11,FINAL,Sunday,November 16th,SF,16.0,NYG,10.0
2014,WEEK 11,FINAL,Sunday,November 16th,DEN,7.0,STL,22.0
2014,WEEK 11,FINAL,Sunday,November 16th,TB,27.0,WAS,7.0
2014,WEEK 11,FINAL,Sunday,November 16th,OAK,6.0,SD,13.0
2014,WEEK 11,FINAL,Sunday,November 16th,PHI,20.0,GB,53.0
2014,WEEK 11,FINAL,Sunday,November 16th,DET,6.0,ARI,14.0
2014,WEEK 11,FINAL,Sunday,November 16th,NE,42.0,IND,20.0
2014,WEEK 11,FINAL,Monday,November 17th,PIT,27.0,TEN,24.0
2014,WEEK 11,BYE,,,NYJ,,,
2014,WEEK 11,BYE,,,BAL,,,
2014,WEEK 11,BYE,,,DAL,,,
2014,WEEK 11,BYE,,,JAC,,,
2014,WEEK 12,FINAL,Thursday,November 20th,KC,20.0,OAK,24.0
2014,WEEK 12,FINAL,Sunday,November 23rd,CLE,26.0,ATL,24.0
2014,WEEK 12,FINAL,Sunday,November 23rd,TB,13.0,CHI,21.0
2014,WEEK 12,FINAL,Sunday,November 23rd,CIN,22.0,HOU,13.0
2014,WEEK 12,FINAL,Sunday,November 23rd,JAC,3.0,IND,23.0
2014,WEEK 12,FINAL,Sunday,November 23rd,GB,24.0,MIN,21.0
2014,WEEK 12,FINAL,Sunday,November 23rd,DET,9.0,NE,34.0
2014,WEEK 12,FINAL,Sunday,November 23rd,TEN,24.0,PHI,43.0
2014,WEEK 12,FINAL,Sunday,November 23rd,STL,24.0,SD,27.0
2014,WEEK 12,FINAL,Sunday,November 23rd,ARI,3.0,SEA,19.0
2014,WEEK 12,FINAL,Sunday,November 23rd,MIA,36.0,DEN,39.0
2014,WEEK 12,FINAL,Sunday,November 23rd,WAS,13.0,SF,17.0
2014,WEEK 12,FINAL,Sunday,November 23rd,DAL,31.0,NYG,28.0
2014,WEEK 12,FINAL,Monday,November 24th,NYJ,3.0,BUF,38.0
2014,WEEK 12,FINAL,Monday,November 24th,BAL,34.0,NO,27.0
2014,WEEK 12,BYE,,,PIT,,,
2014,WEEK 12,BYE,,,CAR,,,
2014,WEEK 13,FINAL,Thursday,November 27th,CHI,17.0,DET,34.0
2014,WEEK 13,FINAL,Thursday,November 27th,PHI,33.0,DAL,10.0
2014,WEEK 13,FINAL,Thursday,November 27th,SEA,19.0,SF,3.0
2014,WEEK 13,FINAL,Sunday,November 30th,SD,34.0,BAL,33.0
2014,WEEK 13,FINAL,Sunday,November 30th,CLE,10.0,BUF,26.0
2014,WEEK 13,FINAL,Sunday,November 30th,TEN,21.0,HOU,45.0
2014,WEEK 13,FINAL,Sunday,November 30th,WAS,27.0,IND,49.0
2014,WEEK 13,FINAL,Sunday,November 30th,NYG,24.0,JAC,25.0
2014,WEEK 13,FINAL,Sunday,November 30th,CAR,13.0,MIN,31.0
2014,WEEK 13,FINAL,Sunday,November 30th,NO,35.0,PIT,32.0
2014,WEEK 13,FINAL,Sunday,November 30th,OAK,0.0,STL,52.0
2014,WEEK 13,FINAL,Sunday,November 30th,CIN,14.0,TB,13.0
2014,WEEK 13,FINAL,Sunday,November 30th,ARI,18.0,ATL,29.0
2014,WEEK 13,FINAL,Sunday,November 30th,NE,21.0,GB,26.0
2014,WEEK 13,FINAL,Sunday,November 30th,DEN,29.0,KC,16.0
2014,WEEK 13,FINAL,Monday,December 1st,MIA,16.0,NYJ,13.0
2014,WEEK 14,FINAL,Thursday,December 4th,DAL,41.0,CHI,28.0
2014,WEEK 14,FINAL,Sunday,December 7th,PIT,42.0,CIN,21.0
2014,WEEK 14,FINAL,Sunday,December 7th,IND,25.0,CLE,24.0
2014,WEEK 14,FINAL,Sunday,December 7th,TB,17.0,DET,34.0
2014,WEEK 14,FINAL,Sunday,December 7th,HOU,27.0,JAC,13.0
2014,WEEK 14,FINAL,Sunday,December 7th,BAL,28.0,MIA,13.0
2014,WEEK 14,FINAL,Sunday,December 7th,NYJ,24.0,MIN,30.0
2014,WEEK 14,FINAL,Sunday,December 7th,CAR,41.0,NO,10.0
2014,WEEK 14,FINAL,Sunday,December 7th,NYG,36.0,TEN,7.0
2014,WEEK 14,FINAL,Sunday,December 7th,STL,24.0,WAS,0.0
2014,WEEK 14,FINAL,Sunday,December 7th,KC,14.0,ARI,17.0
2014,WEEK 14,FINAL,Sunday,December 7th,BUF,17.0,DEN,24.0
2014,WEEK 14,FINAL,Sunday,December 7th,SF,13.0,OAK,24.0
2014,WEEK 14,FINAL,Sunday,December 7th,SEA,24.0,PHI,14.0
2014,WEEK 14,FINAL,Sunday,December 7th,NE,23.0,SD,14.0
2014,WEEK 14,FINAL,Monday,December 8th,ATL,37.0,GB,43.0
2014,WEEK 15,FINAL,Thursday,December 11th,ARI,12.0,STL,6.0
2014,WEEK 15,FINAL,Sunday,December 14th,PIT,27.0,ATL,20.0
2014,WEEK 15,FINAL,Sunday,December 14th,JAC,12.0,BAL,20.0
2014,WEEK 15,FINAL,Sunday,December 14th,GB,13.0,BUF,21.0
2014,WEEK 15,FINAL,Sunday,December 14th,TB,17.0,CAR,19.0
2014,WEEK 15,FINAL,Sunday,December 14th,CIN,30.0,CLE,0.0
2014,WEEK 15,FINAL,Sunday,December 14th,HOU,10.0,IND,17.0
2014,WEEK 15,FINAL,Sunday,December 14th,OAK,13.0,KC,31.0
2014,WEEK 15,FINAL,Sunday,December 14th,MIA,13.0,NE,41.0
2014,WEEK 15,FINAL,Sunday,December 14th,WAS,13.0,NYG,24.0
2014,WEEK 15,FINAL,Sunday,December 14th,DEN,22.0,SD,10.0
2014,WEEK 15,FINAL,Sunday,December 14th,NYJ,16.0,TEN,11.0
2014,WEEK 15,FINAL,Sunday,December 14th,MIN,14.0,DET,16.0
2014,WEEK 15,FINAL,Sunday,December 14th,SF,7.0,SEA,17.0
2014,WEEK 15,FINAL,Sunday,December 14th,DAL,38.0,PHI,27.0
2014,WEEK 15,FINAL,Monday,December 15th,NO,31.0,CHI,15.0
2014,WEEK 16,FINAL,Thursday,December 18th,TEN,13.0,JAC,21.0
2014,WEEK 16,FINAL,Saturday,December 20th,PHI,24.0,WAS,27.0
2014,WEEK 16,FINAL,Saturday,December 20th,SD,38.0,SF,35.0
2014,WEEK 16,FINAL,Sunday,December 21st,CLE,13.0,CAR,17.0
2014,WEEK 16,FINAL,Sunday,December 21st,DET,20.0,CHI,14.0
2014,WEEK 16,FINAL,Sunday,December 21st,BAL,13.0,HOU,25.0
2014,WEEK 16,FINAL,Sunday,December 21st,MIN,35.0,MIA,37.0
2014,WEEK 16,FINAL,Sunday,December 21st,ATL,30.0,NO,14.0
2014,WEEK 16,FINAL,Sunday,December 21st,NE,17.0,NYJ,16.0
2014,WEEK 16,FINAL,Sunday,December 21st,KC,12.0,PIT,20.0
2014,WEEK 16,FINAL,Sunday,December 21st,GB,20.0,TB,3.0
2014,WEEK 16,FINAL,Sunday,December 21st,NYG,37.0,STL,27.0
2014,WEEK 16,FINAL,Sunday,December 21st,IND,7.0,DAL,42.0
2014,WEEK 16,FINAL,Sunday,December 21st,BUF,24.0,OAK,26.0
2014,WEEK 16,FINAL,Sunday,December 21st,SEA,35.0,ARI,6.0
2014,WEEK 16,FINAL,Monday,December 22nd,DEN,28.0,CIN,37.0
2014,WEEK 17,FINAL,Sunday,December 28th,CLE,10.0,BAL,20.0
2014,WEEK 17,FINAL,Sunday,December 28th,JAC,17.0,HOU,23.0
2014,WEEK 17,FINAL,Sunday,December 28th,SD,7.0,KC,19.0
2014,WEEK 17,FINAL,Sunday,December 28th,NYJ,37.0,MIA,24.0
2014,WEEK 17,FINAL,Sunday,December 28th,CHI,9.0,MIN,13.0
2014,WEEK 17,FINAL,Sunday,December 28th,BUF,17.0,NE,9.0
2014,WEEK 17,FINAL,Sunday,December 28th,PHI,34.0,NYG,26.0
2014,WEEK 17,FINAL,Sunday,December 28th,NO,23.0,TB,20.0
2014,WEEK 17,FINAL,Sunday,December 28th,IND,27.0,TEN,10.0
2014,WEEK 17,FINAL,Sunday,December 28th,DAL,44.0,WAS,17.0
2014,WEEK 17,FINAL,Sunday,December 28th,CAR,34.0,ATL,3.0
2014,WEEK 17,FINAL,Sunday,December 28th,DET,20.0,GB,30.0
2014,WEEK 17,FINAL,Sunday,December 28th,OAK,14.0,DEN,47.0
2014,WEEK 17,FINAL,Sunday,December 28th,ARI,17.0,SF,20.0
2014,WEEK 17,FINAL,Sunday,December 28th,STL,6.0,SEA,20.0
2014,WEEK 17,FINAL,Sunday,December 28th,CIN,17.0,PIT,27.0
2014,WILD CARD WEEKEND,FINAL,Saturday,January 3rd,ARI,16.0,CAR,27.0
2014,WILD CARD WEEKEND,FINAL,Saturday,January 3rd,BAL,30.0,PIT,17.0
2014,WILD CARD WEEKEND,FINAL,Sunday,January 4th,CIN,10.0,IND,26.0
2014,WILD CARD WEEKEND,FINAL,Sunday,January 4th,DET,20.0,DAL,24.0
2014,WILD CARD WEEKEND,Clinched Playoffs,,,SEA,,,
2014,WILD CARD WEEKEND,Clinched Playoffs,,,DEN,,,
2014,WILD CARD WEEKEND,Clinched Playoffs,,,GB,,,
2014,WILD CARD WEEKEND,Clinched Playoffs,,,NE,,,
2014,DIVISIONAL PLAYOFFS,FINAL,Saturday,January 10th,BAL,31.0,NE,35.0
2014,DIVISIONAL PLAYOFFS,FINAL,Saturday,January 10th,CAR,17.0,SEA,31.0
2014,DIVISIONAL PLAYOFFS,FINAL,Sunday,January 11th,DAL,21.0,GB,26.0
2014,DIVISIONAL PLAYOFFS,FINAL,Sunday,January 11th,IND,24.0,DEN,13.0
2014,CONFERENCE CHAMPIONSHIPS,FINAL,Sunday,January 18th,GB,22.0,SEA,28.0
2014,CONFERENCE CHAMPIONSHIPS,FINAL,Sunday,January 18th,IND,7.0,NE,45.0
2014,PRO BOWL,FINAL,Sunday,January 25th,TBD,32.0,TBD,28.0
2014,SUPER BOWL,FINAL,Sunday,February 1st,NE,28.0,SEA,24.0
2015,HALL OF FAME,FINAL,Sunday,August 9th,PIT,3.0,MIN,14.0
2015,PRESEASON WEEK 1,FINAL,Thursday,August 13th,NO,27.0,BAL,30.0
2015,PRESEASON WEEK 1,FINAL,Thursday,August 13th,NYJ,3.0,DET,23.0
2015,PRESEASON WEEK 1,FINAL,Thursday,August 13th,GB,22.0,NE,11.0
2015,PRESEASON WEEK 1,FINAL,Thursday,August 13th,WAS,20.0,CLE,17.0
2015,PRESEASON WEEK 1,FINAL,Thursday,August 13th,MIA,10.0,CHI,27.0
2015,PRESEASON WEEK 1,FINAL,Thursday,August 13th,DAL,7.0,SD,17.0
2015,PRESEASON WEEK 1,FINAL,Friday,August 14th,TEN,24.0,ATL,31.0
2015,PRESEASON WEEK 1,FINAL,Friday,August 14th,CAR,25.0,BUF,24.0
2015,PRESEASON WEEK 1,FINAL,Friday,August 14th,NYG,10.0,CIN,23.0
2015,PRESEASON WEEK 1,FINAL,Friday,August 14th,PIT,21.0,JAC,23.0
2015,PRESEASON WEEK 1,FINAL,Friday,August 14th,STL,3.0,OAK,18.0
2015,PRESEASON WEEK 1,FINAL,Friday,August 14th,DEN,22.0,SEA,20.0
2015,PRESEASON WEEK 1,FINAL,Saturday,August 15th,TB,16.0,MIN,26.0
2015,PRESEASON WEEK 1,FINAL,Saturday,August 15th,SF,10.0,HOU,23.0
2015,PRESEASON WEEK 1,FINAL,Saturday,August 15th,KC,34.0,ARI,19.0
2015,PRESEASON WEEK 1,FINAL,Sunday,August 16th,IND,10.0,PHI,36.0
2015,PRESEASON WEEK 2,FINAL,Thursday,August 20th,DET,17.0,WAS,21.0
2015,PRESEASON WEEK 2,FINAL,Thursday,August 20th,BUF,11.0,CLE,10.0
2015,PRESEASON WEEK 2,FINAL,Friday,August 21st,ATL,22.0,NYJ,30.0
2015,PRESEASON WEEK 2,FINAL,Friday,August 21st,SEA,13.0,KC,14.0
2015,PRESEASON WEEK 2,FINAL,Saturday,August 22nd,MIA,30.0,CAR,31.0
2015,PRESEASON WEEK 2,FINAL,Saturday,August 22nd,BAL,17.0,PHI,40.0
2015,PRESEASON WEEK 2,FINAL,Saturday,August 22nd,CHI,23.0,IND,11.0
2015,PRESEASON WEEK 2,FINAL,Saturday,August 22nd,NE,26.0,NO,24.0
2015,PRESEASON WEEK 2,FINAL,Saturday,August 22nd,JAC,12.0,NYG,22.0
2015,PRESEASON WEEK 2,FINAL,Saturday,August 22nd,DEN,14.0,HOU,10.0
2015,PRESEASON WEEK 2,FINAL,Saturday,August 22nd,OAK,12.0,MIN,20.0
2015,PRESEASON WEEK 2,FINAL,Saturday,August 22nd,SD,22.0,ARI,19.0
2015,PRESEASON WEEK 2,FINAL,Sunday,August 23rd,GB,19.0,PIT,24.0
2015,PRESEASON WEEK 2,FINAL,Sunday,August 23rd,DAL,6.0,SF,23.0
2015,PRESEASON WEEK 2,FINAL,Sunday,August 23rd,STL,14.0,TEN,27.0
2015,PRESEASON WEEK 2,FINAL,Monday,August 24th,CIN,11.0,TB,25.0
2015,PRESEASON WEEK 3,FINAL,Friday,August 28th,NE,17.0,CAR,16.0
2015,PRESEASON WEEK 3,FINAL,Friday,August 28th,DET,22.0,JAC,17.0
2015,PRESEASON WEEK 3,FINAL,Friday,August 28th,TEN,10.0,KC,34.0
2015,PRESEASON WEEK 3,FINAL,Saturday,August 29th,PIT,19.0,BUF,43.0
2015,PRESEASON WEEK 3,FINAL,Saturday,August 29th,MIN,28.0,DAL,14.0
2015,PRESEASON WEEK 3,FINAL,Saturday,August 29th,ATL,9.0,MIA,13.0
2015,PRESEASON WEEK 3,FINAL,Saturday,August 29th,NYJ,28.0,NYG,18.0
2015,PRESEASON WEEK 3,FINAL,Saturday,August 29th,CLE,31.0,TB,7.0
2015,PRESEASON WEEK 3,FINAL,Saturday,August 29th,WAS,31.0,BAL,13.0
2015,PRESEASON WEEK 3,FINAL,Saturday,August 29th,CHI,10.0,CIN,21.0
2015,PRESEASON WEEK 3,FINAL,Saturday,August 29th,PHI,39.0,GB,26.0
2015,PRESEASON WEEK 3,FINAL,Saturday,August 29th,IND,24.0,STL,14.0
2015,PRESEASON WEEK 3,FINAL,Saturday,August 29th,SEA,16.0,SD,15.0
2015,PRESEASON WEEK 3,FINAL,Saturday,August 29th,SF,12.0,DEN,19.0
2015,PRESEASON WEEK 3,FINAL,Sunday,August 30th,HOU,27.0,NO,13.0
2015,PRESEASON WEEK 3,FINAL,Sunday,August 30th,ARI,30.0,OAK,23.0
2015,PRESEASON WEEK 4,FINAL,Thursday,September 3rd,BAL,19.0,ATL,20.0
2015,PRESEASON WEEK 4,FINAL,Thursday,September 3rd,NO,10.0,GB,38.0
2015,PRESEASON WEEK 4,FINAL,Thursday,September 3rd,CIN,9.0,IND,6.0
2015,PRESEASON WEEK 4,FINAL,Thursday,September 3rd,TB,22.0,MIA,17.0
2015,PRESEASON WEEK 4,FINAL,Thursday,September 3rd,PHI,18.0,NYJ,24.0
2015,PRESEASON WEEK 4,FINAL,Thursday,September 3rd,BUF,10.0,DET,17.0
2015,PRESEASON WEEK 4,FINAL,Thursday,September 3rd,NYG,12.0,NE,9.0
2015,PRESEASON WEEK 4,FINAL,Thursday,September 3rd,CAR,23.0,PIT,6.0
2015,PRESEASON WEEK 4,FINAL,Thursday,September 3rd,JAC,17.0,WAS,16.0
2015,PRESEASON WEEK 4,FINAL,Thursday,September 3rd,CLE,0.0,CHI,24.0
2015,PRESEASON WEEK 4,FINAL,Thursday,September 3rd,HOU,14.0,DAL,21.0
2015,PRESEASON WEEK 4,FINAL,Thursday,September 3rd,KC,24.0,STL,17.0
2015,PRESEASON WEEK 4,FINAL,Thursday,September 3rd,MIN,17.0,TEN,24.0
2015,PRESEASON WEEK 4,FINAL,Thursday,September 3rd,ARI,22.0,DEN,20.0
2015,PRESEASON WEEK 4,FINAL,Thursday,September 3rd,SD,12.0,SF,14.0
2015,PRESEASON WEEK 4,FINAL,Thursday,September 3rd,OAK,21.0,SEA,31.0
2015,WEEK 1,FINAL,Thursday,September 10th,PIT,21.0,NE,28.0
2015,WEEK 1,FINAL,Sunday,September 13th,GB,31.0,CHI,23.0
2015,WEEK 1,FINAL,Sunday,September 13th,SEA,31.0,STL,34.0
2015,WEEK 1,FINAL,Sunday,September 13th,CAR,20.0,JAC,9.0
2015,WEEK 1,FINAL,Sunday,September 13th,MIA,17.0,WAS,10.0
2015,WEEK 1,FINAL,Sunday,September 13th,IND,14.0,BUF,27.0
2015,WEEK 1,FINAL,Sunday,September 13th,CLE,10.0,NYJ,31.0
2015,WEEK 1,FINAL,Sunday,September 13th,KC,27.0,HOU,20.0
2015,WEEK 1,FINAL,Sunday,September 13th,NO,19.0,ARI,31.0
2015,WEEK 1,FINAL,Sunday,September 13th,DET,28.0,SD,33.0
2015,WEEK 1,FINAL,Sunday,September 13th,BAL,13.0,DEN,19.0
2015,WEEK 1,FINAL,Sunday,September 13th,CIN,33.0,OAK,13.0
2015,WEEK 1,FINAL,Sunday,September 13th,TEN,42.0,TB,14.0
2015,WEEK 1,FINAL,Sunday,September 13th,NYG,26.0,DAL,27.0
2015,WEEK 1,FINAL,Monday,September 14th,PHI,24.0,ATL,26.0
2015,WEEK 1,FINAL,Monday,September 14th,MIN,3.0,SF,20.0
2015,WEEK 2,FINAL,Thursday,September 17th,DEN,31.0,KC,24.0
2015,WEEK 2,FINAL,Sunday,September 20th,HOU,17.0,CAR,24.0
2015,WEEK 2,FINAL,Sunday,September 20th,NE,40.0,BUF,32.0
2015,WEEK 2,FINAL,Sunday,September 20th,SD,19.0,CIN,24.0
2015,WEEK 2,FINAL,Sunday,September 20th,TEN,14.0,CLE,28.0
2015,WEEK 2,FINAL,Sunday,September 20th,ATL,24.0,NYG,20.0
2015,WEEK 2,FINAL,Sunday,September 20th,STL,10.0,WAS,24.0
2015,WEEK 2,FINAL,Sunday,September 20th,ARI,48.0,CHI,23.0
2015,WEEK 2,FINAL,Sunday,September 20th,DET,16.0,MIN,26.0
2015,WEEK 2,FINAL,Sunday,September 20th,TB,26.0,NO,19.0
2015,WEEK 2,FINAL,Sunday,September 20th,SF,18.0,PIT,43.0
2015,WEEK 2,FINAL,Sunday,September 20th,BAL,33.0,OAK,37.0
2015,WEEK 2,FINAL,Sunday,September 20th,MIA,20.0,JAC,23.0
2015,WEEK 2,FINAL,Sunday,September 20th,DAL,20.0,PHI,10.0
2015,WEEK 2,FINAL,Sunday,September 20th,SEA,17.0,GB,27.0
2015,WEEK 2,FINAL,Monday,September 21st,NYJ,20.0,IND,7.0
2015,WEEK 3,FINAL,Thursday,September 24th,WAS,21.0,NYG,32.0
2015,WEEK 3,FINAL,Sunday,September 27th,ATL,39.0,DAL,28.0
2015,WEEK 3,FINAL,Sunday,September 27th,NO,22.0,CAR,27.0
2015,WEEK 3,FINAL,Sunday,September 27th,PHI,24.0,NYJ,17.0
2015,WEEK 3,FINAL,Sunday,September 27th,TB,9.0,HOU,19.0
2015,WEEK 3,FINAL,Sunday,September 27th,SD,14.0,MIN,31.0
2015,WEEK 3,FINAL,Sunday,September 27th,PIT,12.0,STL,6.0
2015,WEEK 3,FINAL,Sunday,September 27th,JAC,17.0,NE,51.0
2015,WEEK 3,FINAL,Sunday,September 27th,CIN,28.0,BAL,24.0
2015,WEEK 3,FINAL,Sunday,September 27th,OAK,27.0,CLE,20.0
2015,WEEK 3,FINAL,Sunday,September 27th,IND,35.0,TEN,33.0
2015,WEEK 3,FINAL,Sunday,September 27th,SF,7.0,ARI,47.0
2015,WEEK 3,FINAL,Sunday,September 27th,CHI,0.0,SEA,26.0
2015,WEEK 3,FINAL,Sunday,September 27th,BUF,41.0,MIA,14.0
2015,WEEK 3,FINAL,Sunday,September 27th,DEN,24.0,DET,12.0
2015,WEEK 3,FINAL,Monday,September 28th,KC,28.0,GB,38.0
2015,WEEK 4,FINAL,Thursday,October 1st,BAL,23.0,PIT,20.0
2015,WEEK 4,FINAL,Sunday,October 4th,NYJ,27.0,MIA,14.0
2015,WEEK 4,FINAL,Sunday,October 4th,OAK,20.0,CHI,22.0
2015,WEEK 4,FINAL,Sunday,October 4th,HOU,21.0,ATL,48.0
2015,WEEK 4,FINAL,Sunday,October 4th,KC,21.0,CIN,36.0
2015,WEEK 4,FINAL,Sunday,October 4th,JAC,13.0,IND,16.0
2015,WEEK 4,FINAL,Sunday,October 4th,PHI,20.0,WAS,23.0
2015,WEEK 4,FINAL,Sunday,October 4th,CAR,37.0,TB,23.0
2015,WEEK 4,FINAL,Sunday,October 4th,NYG,24.0,BUF,10.0
2015,WEEK 4,FINAL,Sunday,October 4th,CLE,27.0,SD,30.0
2015,WEEK 4,FINAL,Sunday,October 4th,GB,17.0,SF,3.0
2015,WEEK 4,FINAL,Sunday,October 4th,STL,24.0,ARI,22.0
2015,WEEK 4,FINAL,Sunday,October 4th,MIN,20.0,DEN,23.0
2015,WEEK 4,FINAL,Sunday,October 4th,DAL,20.0,NO,26.0
2015,WEEK 4,FINAL,Monday,October 5th,DET,10.0,SEA,13.0
2015,WEEK 4,BYE,,,TEN,,,
2015,WEEK 4,BYE,,,NE,,,
2015,WEEK 5,FINAL,Thursday,October 8th,IND,27.0,HOU,20.0
2015,WEEK 5,FINAL,Sunday,October 11th,NO,17.0,PHI,39.0
2015,WEEK 5,FINAL,Sunday,October 11th,CHI,18.0,KC,17.0
2015,WEEK 5,FINAL,Sunday,October 11th,SEA,24.0,CIN,27.0
2015,WEEK 5,FINAL,Sunday,October 11th,WAS,19.0,ATL,25.0
2015,WEEK 5,FINAL,Sunday,October 11th,JAC,31.0,TB,38.0
2015,WEEK 5,FINAL,Sunday,October 11th,CLE,33.0,BAL,30.0
2015,WEEK 5,FINAL,Sunday,October 11th,BUF,14.0,TEN,13.0
2015,WEEK 5,FINAL,Sunday,October 11th,STL,10.0,GB,24.0
2015,WEEK 5,FINAL,Sunday,October 11th,ARI,42.0,DET,17.0
2015,WEEK 5,FINAL,Sunday,October 11th,NE,30.0,DAL,6.0
2015,WEEK 5,FINAL,Sunday,October 11th,DEN,16.0,OAK,10.0
2015,WEEK 5,FINAL,Sunday,October 11th,SF,27.0,NYG,30.0
2015,WEEK 5,FINAL,Monday,October 12th,PIT,24.0,SD,20.0
2015,WEEK 5,BYE,,,NYJ,,,
2015,WEEK 5,BYE,,,MIN,,,
2015,WEEK 5,BYE,,,CAR,,,
2015,WEEK 5,BYE,,,MIA,,,
2015,WEEK 6,FINAL,Thursday,October 15th,ATL,21.0,NO,31.0
2015,WEEK 6,FINAL,Sunday,October 18th,CHI,34.0,DET,37.0
2015,WEEK 6,FINAL,Sunday,October 18th,WAS,20.0,NYJ,34.0
2015,WEEK 6,FINAL,Sunday,October 18th,ARI,13.0,PIT,25.0
2015,WEEK 6,FINAL,Sunday,October 18th,KC,10.0,MIN,16.0
2015,WEEK 6,FINAL,Sunday,October 18th,CIN,34.0,BUF,21.0
2015,WEEK 6,FINAL,Sunday,October 18th,DEN,26.0,CLE,23.0
2015,WEEK 6,FINAL,Sunday,October 18th,MIA,38.0,TEN,10.0
2015,WEEK 6,FINAL,Sunday,October 18th,HOU,31.0,JAC,20.0
2015,WEEK 6,FINAL,Sunday,October 18th,CAR,27.0,SEA,23.0
2015,WEEK 6,FINAL,Sunday,October 18th,SD,20.0,GB,27.0
2015,WEEK 6,FINAL,Sunday,October 18th,BAL,20.0,SF,25.0
2015,WEEK 6,FINAL,Sunday,October 18th,NE,34.0,IND,27.0
2015,WEEK 6,FINAL,Monday,October 19th,NYG,7.0,PHI,27.0
2015,WEEK 6,BYE,,,DAL,,,
2015,WEEK 6,BYE,,,STL,,,
2015,WEEK 6,BYE,,,TB,,,
2015,WEEK 6,BYE,,,OAK,,,
2015,WEEK 7,FINAL,Thursday,October 22nd,SEA,20.0,SF,3.0
2015,WEEK 7,FINAL,Sunday,October 25th,BUF,31.0,JAC,34.0
2015,WEEK 7,FINAL,Sunday,October 25th,CLE,6.0,STL,24.0
2015,WEEK 7,FINAL,Sunday,October 25th,HOU,26.0,MIA,44.0
2015,WEEK 7,FINAL,Sunday,October 25th,NYJ,23.0,NE,30.0
2015,WEEK 7,FINAL,Sunday,October 25th,PIT,13.0,KC,23.0
2015,WEEK 7,FINAL,Sunday,October 25th,TB,30.0,WAS,31.0
2015,WEEK 7,FINAL,Sunday,October 25th,MIN,28.0,DET,19.0
2015,WEEK 7,FINAL,Sunday,October 25th,NO,27.0,IND,21.0
2015,WEEK 7,FINAL,Sunday,October 25th,ATL,10.0,TEN,7.0
2015,WEEK 7,FINAL,Sunday,October 25th,OAK,37.0,SD,29.0
2015,WEEK 7,FINAL,Sunday,October 25th,DAL,20.0,NYG,27.0
2015,WEEK 7,FINAL,Sunday,October 25th,PHI,16.0,CAR,27.0
2015,WEEK 7,FINAL,Monday,October 26th,BAL,18.0,ARI,26.0
2015,WEEK 7,BYE,,,CIN,,,
2015,WEEK 7,BYE,,,DEN,,,
2015,WEEK 7,BYE,,,GB,,,
2015,WEEK 7,BYE,,,CHI,,,
